,numMages,nightfall,darkmoon,fightLength,numWB,semiWB,numPIs,rotation,percentDpsIncrease
119026,4,0,0,40,0,1,2,0,0.9663865546218487
119027,4,0,0,40,0,1,2,7,1.0
119028,4,0,0,40,0,1,2,9,1.0
119029,4,0,0,40,0,1,2,5,0.9579831932773109
119030,4,0,0,40,0,1,2,10,0.9663865546218487
119031,4,0,0,60,1,0,2,3,1.0
119032,4,0,0,60,1,0,2,0,0.986842105263158
119033,4,0,0,60,1,0,2,6,1.013157894736842
119034,4,0,0,60,1,0,2,10,0.9736842105263158
119035,4,0,0,60,1,0,2,1,1.0
119036,4,0,0,60,1,0,2,7,1.013157894736842
119037,4,0,0,60,1,0,2,9,1.0
119038,4,0,0,60,1,0,2,5,1.0
119039,4,0,0,60,1,0,2,2,1.0
119040,4,0,0,60,1,0,2,8,0.9736842105263158
119041,4,0,0,60,1,0,2,4,1.0
119042,4,0,0,80,1,1,1,8,0.9818181818181818
119043,4,0,0,80,1,1,1,0,0.9636363636363636
119044,4,0,0,80,1,1,1,5,1.0
119045,4,0,0,80,1,1,1,2,1.0
119046,4,0,0,80,1,1,1,1,1.0
119047,4,0,0,80,1,1,1,9,1.0
119048,4,0,0,80,1,1,1,10,0.9818181818181818
119049,4,0,0,80,1,1,1,7,1.0
119050,4,0,0,80,1,1,1,3,1.0
119051,4,0,0,80,1,1,1,4,1.0
119052,4,0,0,80,1,1,1,6,1.0
119053,4,0,1,40,1,0,0,8,1.0
119054,4,0,1,40,1,0,0,3,1.0
119055,4,0,1,40,1,0,0,0,0.9243697478991596
119056,4,0,1,40,1,0,0,7,0.9831932773109244
119057,4,0,1,40,1,0,0,9,1.0
119058,4,0,1,40,1,0,0,2,0.9663865546218487
119059,4,0,1,40,1,0,0,5,0.9411764705882352
119060,4,0,1,40,1,0,0,4,0.9915966386554622
119061,4,0,1,40,1,0,0,6,1.0
119062,4,0,1,40,1,0,0,1,1.0
119063,4,0,1,40,1,0,0,10,0.9663865546218487
119064,4,0,1,40,0,1,3,0,0.9852941176470588
119065,4,0,1,40,0,1,3,3,1.0073529411764706
119066,4,0,1,40,0,1,3,9,1.0
119067,4,0,1,40,0,1,3,1,1.0
119068,4,0,1,40,0,1,3,10,0.9779411764705882
119069,4,0,1,40,0,1,3,4,1.0
119070,4,0,1,40,0,1,3,8,0.9705882352941176
119071,4,0,1,40,0,1,3,2,0.9926470588235294
119072,4,0,1,40,0,1,3,5,0.9852941176470588
119073,4,0,1,40,0,1,3,7,1.0073529411764706
119074,4,0,1,40,0,1,3,6,1.0073529411764706
119075,4,0,1,80,0,4,0,7,1.0
119076,4,0,1,80,0,4,0,9,1.0
119077,4,0,1,80,0,4,0,0,0.9508196721311476
119078,4,0,1,80,0,4,0,2,0.9836065573770492
119079,4,0,1,80,0,4,0,6,1.0
119080,4,0,1,80,0,4,0,3,1.0
119081,4,0,1,80,0,4,0,5,1.0163934426229508
119082,4,0,1,80,0,4,0,10,0.9836065573770492
119083,4,0,1,80,0,4,0,4,1.0
119084,4,0,1,80,0,4,0,1,1.0
119085,4,0,1,80,0,4,0,8,1.0
119086,4,0,1,120,2,1,3,7,1.0
119087,4,0,1,120,2,1,3,0,1.0
119088,4,0,1,120,2,1,3,6,1.0
119089,4,0,1,120,2,1,3,4,0.9767441860465116
119090,4,0,1,120,2,1,3,1,1.0
119091,4,0,1,120,2,1,3,5,1.0
119092,4,0,1,120,2,1,3,10,0.9767441860465116
119093,4,0,1,120,2,1,3,9,1.0
119094,4,0,1,120,2,1,3,8,0.9534883720930232
119095,4,0,1,120,2,1,3,3,1.0
119096,4,0,1,120,2,1,3,2,1.0
119097,4,1,0,120,1,3,3,4,1.0
119098,4,1,0,120,1,3,3,3,1.0
119099,4,1,0,120,1,3,3,6,1.0
119100,4,1,0,120,1,3,3,7,1.0
119101,4,1,0,120,1,3,3,10,1.0
119102,4,1,0,120,1,3,3,2,1.0
119103,4,1,0,120,1,3,3,0,1.0
119104,4,1,0,120,1,3,3,9,1.0
119105,4,1,0,120,1,3,3,5,1.0
119106,4,1,0,120,1,3,3,8,0.9736842105263158
119107,4,1,0,120,1,3,3,1,1.0
119108,4,1,0,120,3,1,3,6,1.0
119109,4,1,0,120,3,1,3,5,1.0
119110,4,1,0,120,3,1,3,10,0.975
119111,4,1,0,120,3,1,3,8,0.95
119112,4,1,0,120,3,1,3,2,1.0
119113,4,1,0,120,3,1,3,3,1.0
119114,4,1,0,120,3,1,3,7,1.0
119115,4,1,0,120,3,1,3,0,0.975
119116,4,1,0,120,3,1,3,1,1.0
119117,4,1,0,120,3,1,3,4,0.975
119118,4,1,0,120,3,1,3,9,1.0
119119,4,1,1,120,1,3,4,5,1.0238095238095235
119120,4,1,1,120,1,3,4,0,1.0
119121,4,1,1,120,1,3,4,4,1.0
119122,4,1,1,120,1,3,4,2,1.0
119123,4,1,1,120,1,3,4,9,1.0
119124,4,1,1,120,1,3,4,3,1.0
119125,4,1,1,120,1,3,4,6,1.0238095238095235
119126,4,1,1,120,1,3,4,1,1.0
119127,4,1,1,120,1,3,4,8,0.9761904761904762
119128,4,1,1,120,1,3,4,10,1.0
119129,4,1,1,120,1,3,4,7,1.0238095238095235
119966,4,0,0,60,1,3,2,3,1.0123456790123455
119967,4,0,0,60,1,3,2,10,0.9753086419753086
119968,4,0,0,60,1,3,2,0,0.9876543209876544
119969,4,0,0,60,1,3,2,6,1.0123456790123455
119970,4,0,0,60,1,3,2,4,1.0
119971,4,0,0,60,1,3,2,2,1.0
119972,4,0,0,60,1,3,2,9,1.0
119973,4,0,0,60,1,3,2,8,0.9876543209876544
119974,4,0,0,60,1,3,2,7,1.0123456790123455
119975,4,0,0,60,1,3,2,5,1.0
119976,4,0,0,60,1,3,2,1,1.0
119977,4,0,1,40,1,3,5,1,1.0
119978,4,0,1,40,1,3,5,9,1.0
119979,4,0,1,40,1,3,5,10,0.9791666666666666
119980,4,0,1,40,1,3,5,7,1.0138888888888888
119981,4,0,1,40,1,3,5,4,1.0
119982,4,0,1,40,1,3,5,0,1.0
119983,4,0,1,40,1,3,5,6,1.0138888888888888
119984,4,0,1,40,1,3,5,3,1.0
119985,4,0,1,40,1,3,5,8,0.9583333333333334
119986,4,0,1,40,1,3,5,5,1.0
119987,4,0,1,40,1,3,5,2,1.0
119988,4,1,0,60,1,2,0,1,1.0
119989,4,1,0,60,1,2,0,4,1.0
119990,4,1,0,60,1,2,0,9,1.0
119991,4,1,0,60,1,2,0,2,0.9726027397260274
119992,4,1,0,60,1,2,0,10,0.9726027397260274
119993,4,1,0,60,1,2,0,0,0.9452054794520548
119994,4,1,0,60,1,2,0,5,1.0
119995,4,1,0,60,1,2,0,8,1.0
119996,4,1,0,60,1,2,0,3,1.0
119997,4,1,0,60,1,2,0,7,1.0
119998,4,1,0,60,1,2,0,6,1.0
119999,4,1,0,60,1,0,1,5,1.0
120000,4,1,0,60,1,0,1,4,1.0
120001,4,1,0,60,1,0,1,6,1.0135135135135136
120002,4,1,0,60,1,0,1,8,1.0
120003,4,1,0,60,1,0,1,1,1.0
120004,4,1,0,60,1,0,1,3,1.0
120005,4,1,0,60,1,0,1,2,1.0
120006,4,1,0,60,1,0,1,10,0.972972972972973
120007,4,1,0,60,1,0,1,9,1.0
120008,4,1,0,60,1,0,1,0,0.9594594594594594
120009,4,1,0,60,1,0,1,7,1.0135135135135136
120010,4,1,0,80,3,1,1,10,0.9666666666666668
120011,4,1,0,80,3,1,1,7,1.0
120012,4,1,0,80,3,1,1,0,0.9666666666666668
120013,4,1,0,80,3,1,1,3,1.0
120014,4,1,0,80,3,1,1,6,1.0
120015,4,1,0,80,3,1,1,2,1.0
120016,4,1,0,80,3,1,1,8,0.9833333333333332
120017,4,1,0,80,3,1,1,5,1.0
120018,4,1,0,80,3,1,1,1,1.0
120019,4,1,0,80,3,1,1,4,1.0
120020,4,1,0,80,3,1,1,9,1.0
120021,4,1,0,100,0,2,2,3,1.0
120022,4,1,0,100,0,2,2,4,1.0
120023,4,1,0,100,0,2,2,2,1.0
120024,4,1,0,100,0,2,2,10,0.9767441860465116
120025,4,1,0,100,0,2,2,6,1.0
120026,4,1,0,100,0,2,2,0,0.9767441860465116
120027,4,1,0,100,0,2,2,5,1.0
120028,4,1,0,100,0,2,2,1,1.0
120029,4,1,0,100,0,2,2,7,1.0
120030,4,1,0,100,0,2,2,8,0.9767441860465116
120031,4,1,0,100,0,2,2,9,1.0
120032,4,1,1,40,2,2,1,5,0.9712230215827338
120033,4,1,1,40,2,2,1,2,0.9856115107913668
120034,4,1,1,40,2,2,1,7,1.0
120035,4,1,1,40,2,2,1,10,0.9496402877697842
120036,4,1,1,40,2,2,1,6,1.0
120037,4,1,1,40,2,2,1,3,1.0071942446043165
120038,4,1,1,40,2,2,1,8,0.9856115107913668
120039,4,1,1,40,2,2,1,9,1.0
120040,4,1,1,40,2,2,1,0,0.9424460431654677
120041,4,1,1,40,2,2,1,4,0.9928057553956836
120042,4,1,1,40,2,2,1,1,1.0071942446043165
120043,4,1,1,100,3,1,4,1,1.0
120044,4,1,1,100,3,1,4,9,1.0
120045,4,1,1,100,3,1,4,5,1.0
120046,4,1,1,100,3,1,4,6,1.0185185185185186
120047,4,1,1,100,3,1,4,2,1.0
120048,4,1,1,100,3,1,4,7,1.0185185185185186
120049,4,1,1,100,3,1,4,4,1.0
120050,4,1,1,100,3,1,4,8,0.9629629629629628
120051,4,1,1,100,3,1,4,10,0.9814814814814816
120052,4,1,1,100,3,1,4,3,1.0
120053,4,1,1,100,3,1,4,0,1.0
121187,4,0,0,60,3,1,2,0,0.988095238095238
121188,4,0,0,60,3,1,2,6,1.011904761904762
121189,4,0,0,60,3,1,2,9,1.0
121190,4,0,0,60,3,1,2,2,1.0
121191,4,0,0,60,3,1,2,10,0.9761904761904762
121192,4,0,0,60,3,1,2,4,1.0
121193,4,0,0,60,3,1,2,3,1.011904761904762
121194,4,0,0,60,3,1,2,7,1.011904761904762
121195,4,0,0,60,3,1,2,5,1.0
121196,4,0,0,60,3,1,2,8,0.9761904761904762
121197,4,0,0,60,3,1,2,1,1.0
121198,4,0,0,80,0,3,4,2,1.0
121199,4,0,0,80,0,3,4,0,1.0
121200,4,0,0,80,0,3,4,1,1.0
121201,4,0,0,80,0,3,4,4,1.0
121202,4,0,0,80,0,3,4,8,0.9636363636363636
121203,4,0,0,80,0,3,4,10,1.0
121204,4,0,0,80,0,3,4,9,1.018181818181818
121205,4,0,0,80,0,3,4,7,1.018181818181818
121206,4,0,0,80,0,3,4,3,1.0
121207,4,0,0,80,0,3,4,6,1.018181818181818
121208,4,0,0,80,0,3,4,5,1.0
121209,4,0,0,120,0,2,3,1,1.0
121210,4,0,0,120,0,2,3,4,1.0
121211,4,0,0,120,0,2,3,5,1.0
121212,4,0,0,120,0,2,3,3,1.0
121213,4,0,0,120,0,2,3,2,1.0
121214,4,0,0,120,0,2,3,10,1.0
121215,4,0,0,120,0,2,3,9,1.0
121216,4,0,0,120,0,2,3,6,1.0
121217,4,0,0,120,0,2,3,8,0.9714285714285714
121218,4,0,0,120,0,2,3,0,1.0
121219,4,0,0,120,0,2,3,7,1.0
121220,4,0,1,120,4,0,1,0,0.9777777777777776
121221,4,0,1,120,4,0,1,10,0.9777777777777776
121222,4,0,1,120,4,0,1,1,1.0
121223,4,0,1,120,4,0,1,7,1.0
121224,4,0,1,120,4,0,1,6,1.0
121225,4,0,1,120,4,0,1,9,1.0
121226,4,0,1,120,4,0,1,2,0.9777777777777776
121227,4,0,1,120,4,0,1,3,0.9777777777777776
121228,4,0,1,120,4,0,1,8,0.9777777777777776
121229,4,0,1,120,4,0,1,5,1.0
121230,4,0,1,120,4,0,1,4,1.0
121231,4,1,0,120,1,1,1,4,1.0
121232,4,1,0,120,1,1,1,5,1.0285714285714285
121233,4,1,0,120,1,1,1,2,1.0
121234,4,1,0,120,1,1,1,10,1.0
121235,4,1,0,120,1,1,1,7,1.0285714285714285
121236,4,1,0,120,1,1,1,1,1.0
121237,4,1,0,120,1,1,1,6,1.0
121238,4,1,0,120,1,1,1,3,1.0
121239,4,1,0,120,1,1,1,0,1.0
121240,4,1,0,120,1,1,1,8,1.0
121241,4,1,0,120,1,1,1,9,1.0
121242,4,1,1,60,1,1,4,6,1.011494252873563
121243,4,1,1,60,1,1,4,4,1.0
121244,4,1,1,60,1,1,4,5,1.0
121245,4,1,1,60,1,1,4,1,1.0
121246,4,1,1,60,1,1,4,2,1.0
121247,4,1,1,60,1,1,4,9,1.0
121248,4,1,1,60,1,1,4,0,1.0
121249,4,1,1,60,1,1,4,8,0.9655172413793104
121250,4,1,1,60,1,1,4,3,1.0
121251,4,1,1,60,1,1,4,10,0.9770114942528736
121252,4,1,1,60,1,1,4,7,1.0
121253,4,1,1,60,0,0,5,8,0.9625
121254,4,1,1,60,0,0,5,3,1.0
121255,4,1,1,60,0,0,5,10,0.975
121256,4,1,1,60,0,0,5,5,1.0
121257,4,1,1,60,0,0,5,0,1.0
121258,4,1,1,60,0,0,5,7,1.0125
121259,4,1,1,60,0,0,5,2,1.0
121260,4,1,1,60,0,0,5,6,1.0
121261,4,1,1,60,0,0,5,9,1.0
121262,4,1,1,60,0,0,5,1,1.0
121263,4,1,1,60,0,0,5,4,1.0125
121264,4,1,1,80,2,0,5,0,1.0
121265,4,1,1,80,2,0,5,4,1.0
121266,4,1,1,80,2,0,5,2,1.015625
121267,4,1,1,80,2,0,5,6,1.015625
121268,4,1,1,80,2,0,5,5,1.0
121269,4,1,1,80,2,0,5,9,1.0
121270,4,1,1,80,2,0,5,3,1.0
121271,4,1,1,80,2,0,5,10,0.984375
121272,4,1,1,80,2,0,5,7,1.015625
121273,4,1,1,80,2,0,5,1,1.0
121274,4,1,1,80,2,0,5,8,0.96875
122364,4,0,0,40,0,1,4,10,0.9745762711864406
122365,4,0,0,40,0,1,4,7,1.0169491525423728
122366,4,0,0,40,0,1,4,1,1.0
122367,4,0,0,40,0,1,4,2,1.0
122368,4,0,0,40,0,1,4,3,1.0
122369,4,0,0,40,0,1,4,4,1.0084745762711864
122370,4,0,0,40,0,1,4,6,1.0084745762711864
122371,4,0,0,40,0,1,4,9,1.0
122372,4,0,0,40,0,1,4,0,1.0
122373,4,0,0,40,0,1,4,8,0.9661016949152542
122374,4,0,0,40,0,1,4,5,1.0
122375,4,0,0,80,0,1,1,0,0.9807692307692308
122376,4,0,0,80,0,1,1,4,1.0
122377,4,0,0,80,0,1,1,9,1.0
122378,4,0,0,80,0,1,1,8,1.0
122379,4,0,0,80,0,1,1,3,1.0
122380,4,0,0,80,0,1,1,1,1.0
122381,4,0,0,80,0,1,1,5,1.0192307692307692
122382,4,0,0,80,0,1,1,7,1.0192307692307692
122383,4,0,0,80,0,1,1,2,1.0
122384,4,0,0,80,0,1,1,10,0.9807692307692308
122385,4,0,0,80,0,1,1,6,1.0
122386,4,0,0,100,2,0,4,1,1.0
122387,4,0,0,100,2,0,4,8,0.9772727272727272
122388,4,0,0,100,2,0,4,5,1.0
122389,4,0,0,100,2,0,4,4,1.0
122390,4,0,0,100,2,0,4,7,1.0227272727272727
122391,4,0,0,100,2,0,4,10,1.0
122392,4,0,0,100,2,0,4,2,1.0
122393,4,0,0,100,2,0,4,6,1.0227272727272727
122394,4,0,0,100,2,0,4,0,1.0
122395,4,0,0,100,2,0,4,3,1.0
122396,4,0,0,100,2,0,4,9,1.0
122397,4,0,0,120,0,1,0,8,1.0
122398,4,0,0,120,0,1,0,4,1.0
122399,4,0,0,120,0,1,0,3,1.0
122400,4,0,0,120,0,1,0,7,1.0
122401,4,0,0,120,0,1,0,6,1.0
122402,4,0,0,120,0,1,0,2,1.0
122403,4,0,0,120,0,1,0,1,1.0
122404,4,0,0,120,0,1,0,5,1.03125
122405,4,0,0,120,0,1,0,0,1.0
122406,4,0,0,120,0,1,0,9,1.0
122407,4,0,0,120,0,1,0,10,1.0
122408,4,0,0,120,1,2,4,10,1.0
122409,4,0,0,120,1,2,4,5,1.0277777777777777
122410,4,0,0,120,1,2,4,2,1.0277777777777777
122411,4,0,0,120,1,2,4,8,0.9722222222222222
122412,4,0,0,120,1,2,4,0,1.0
122413,4,0,0,120,1,2,4,7,1.0277777777777777
122414,4,0,0,120,1,2,4,1,1.0277777777777777
122415,4,0,0,120,1,2,4,9,1.0277777777777777
122416,4,0,0,120,1,2,4,6,1.0277777777777777
122417,4,0,0,120,1,2,4,4,1.0
122418,4,0,0,120,1,2,4,3,1.0277777777777777
122419,4,0,1,60,1,3,3,10,0.9891304347826086
122420,4,0,1,60,1,3,3,4,1.0
122421,4,0,1,60,1,3,3,2,1.0
122422,4,0,1,60,1,3,3,8,0.9782608695652174
122423,4,0,1,60,1,3,3,5,1.0
122424,4,0,1,60,1,3,3,9,1.0
122425,4,0,1,60,1,3,3,0,1.0
122426,4,0,1,60,1,3,3,7,1.0108695652173914
122427,4,0,1,60,1,3,3,3,1.0108695652173914
122428,4,0,1,60,1,3,3,6,1.0217391304347827
122429,4,0,1,60,1,3,3,1,1.0108695652173914
122430,4,0,1,80,0,2,5,5,1.0
122431,4,0,1,80,0,2,5,8,0.9508196721311476
122432,4,0,1,80,0,2,5,7,1.0
122433,4,0,1,80,0,2,5,6,1.0
122434,4,0,1,80,0,2,5,3,0.9836065573770492
122435,4,0,1,80,0,2,5,10,0.9836065573770492
122436,4,0,1,80,0,2,5,1,1.0
122437,4,0,1,80,0,2,5,2,1.0
122438,4,0,1,80,0,2,5,0,1.0
122439,4,0,1,80,0,2,5,9,1.0
122440,4,0,1,80,0,2,5,4,1.0
122441,4,1,0,40,0,4,4,3,1.0
122442,4,1,0,40,0,4,4,9,1.0
122443,4,1,0,40,0,4,4,5,1.0
122444,4,1,0,40,0,4,4,10,0.9606299212598424
122445,4,1,0,40,0,4,4,8,0.9606299212598424
122446,4,1,0,40,0,4,4,6,1.0078740157480317
122447,4,1,0,40,0,4,4,4,1.0
122448,4,1,0,40,0,4,4,1,1.0
122449,4,1,0,40,0,4,4,7,1.015748031496063
122450,4,1,0,40,0,4,4,2,1.0
122451,4,1,0,40,0,4,4,0,1.0
122452,4,1,0,80,1,1,4,3,0.9821428571428572
122453,4,1,0,80,1,1,4,9,1.0
122454,4,1,0,80,1,1,4,4,0.9821428571428572
122455,4,1,0,80,1,1,4,2,1.0
122456,4,1,0,80,1,1,4,0,1.0
122457,4,1,0,80,1,1,4,6,1.0
122458,4,1,0,80,1,1,4,8,0.9642857142857144
122459,4,1,0,80,1,1,4,5,1.0
122460,4,1,0,80,1,1,4,1,1.0
122461,4,1,0,80,1,1,4,10,0.9821428571428572
122462,4,1,0,80,1,1,4,7,1.0
122463,4,1,0,100,2,2,1,10,0.9782608695652174
122464,4,1,0,100,2,2,1,4,1.0
122465,4,1,0,100,2,2,1,5,1.0
122466,4,1,0,100,2,2,1,0,0.9782608695652174
122467,4,1,0,100,2,2,1,1,1.0
122468,4,1,0,100,2,2,1,8,1.0
122469,4,1,0,100,2,2,1,2,1.0
122470,4,1,0,100,2,2,1,3,1.0
122471,4,1,0,100,2,2,1,7,1.0217391304347827
122472,4,1,0,100,2,2,1,9,1.0
122473,4,1,0,100,2,2,1,6,1.0217391304347827
122474,4,1,1,40,2,0,0,9,1.0
122475,4,1,1,40,2,0,0,1,1.0
122476,4,1,1,40,2,0,0,4,0.9918699186991871
122477,4,1,1,40,2,0,0,3,1.0
122478,4,1,1,40,2,0,0,5,0.951219512195122
122479,4,1,1,40,2,0,0,0,0.91869918699187
122480,4,1,1,40,2,0,0,10,0.9593495934959351
122481,4,1,1,40,2,0,0,8,1.0
122482,4,1,1,40,2,0,0,7,0.9837398373983741
122483,4,1,1,40,2,0,0,2,0.9674796747967479
122484,4,1,1,40,2,0,0,6,1.0
122485,4,1,1,100,0,4,1,10,0.98
122486,4,1,1,100,0,4,1,9,1.0
122487,4,1,1,100,0,4,1,0,0.98
122488,4,1,1,100,0,4,1,8,1.0
122489,4,1,1,100,0,4,1,4,1.0
122490,4,1,1,100,0,4,1,2,1.0
122491,4,1,1,100,0,4,1,5,1.0
122492,4,1,1,100,0,4,1,7,1.02
122493,4,1,1,100,0,4,1,6,1.0
122494,4,1,1,100,0,4,1,3,1.0
122495,4,1,1,100,0,4,1,1,1.0
122496,4,1,1,100,2,2,3,0,1.0
122497,4,1,1,100,2,2,3,3,1.0
122498,4,1,1,100,2,2,3,9,1.0
122499,4,1,1,100,2,2,3,10,0.9814814814814816
122500,4,1,1,100,2,2,3,1,1.0
122501,4,1,1,100,2,2,3,7,1.0
122502,4,1,1,100,2,2,3,8,0.9629629629629628
122503,4,1,1,100,2,2,3,5,1.0
122504,4,1,1,100,2,2,3,2,1.0
122505,4,1,1,100,2,2,3,6,1.0
122506,4,1,1,100,2,2,3,4,0.9814814814814816
123497,4,0,0,40,0,1,0,0,0.9142857142857144
123498,4,0,0,40,0,1,0,3,1.0
123499,4,0,0,40,0,1,0,9,1.0
123500,4,0,0,40,0,1,0,2,0.961904761904762
123501,4,0,0,40,0,1,0,7,0.9809523809523808
123502,4,0,0,40,0,1,0,10,0.9523809523809524
123503,4,0,0,40,0,1,0,6,1.0
123504,4,0,0,40,0,1,0,4,0.9809523809523808
123505,4,0,0,40,0,1,0,5,0.923809523809524
123506,4,0,0,40,0,1,0,1,0.9904761904761904
123507,4,0,0,40,0,1,0,8,1.0
123508,4,0,0,60,0,3,1,1,1.0
123509,4,0,0,60,0,3,1,4,1.0
123510,4,0,0,60,0,3,1,3,1.0
123511,4,0,0,60,0,3,1,9,1.0
123512,4,0,0,60,0,3,1,10,0.9736842105263158
123513,4,0,0,60,0,3,1,2,0.986842105263158
123514,4,0,0,60,0,3,1,8,0.986842105263158
123515,4,0,0,60,0,3,1,6,1.0
123516,4,0,0,60,0,3,1,5,1.0
123517,4,0,0,60,0,3,1,0,0.9605263157894736
123518,4,0,0,60,0,3,1,7,1.0
123519,4,0,0,80,1,0,2,5,0.9818181818181818
123520,4,0,0,80,1,0,2,8,0.9636363636363636
123521,4,0,0,80,1,0,2,4,0.9818181818181818
123522,4,0,0,80,1,0,2,3,1.0
123523,4,0,0,80,1,0,2,0,0.9818181818181818
123524,4,0,0,80,1,0,2,7,1.0
123525,4,0,0,80,1,0,2,9,1.0
123526,4,0,0,80,1,0,2,1,1.0
123527,4,0,0,80,1,0,2,2,0.9818181818181818
123528,4,0,0,80,1,0,2,10,0.9818181818181818
123529,4,0,0,80,1,0,2,6,1.0
123530,4,0,0,100,4,0,1,5,1.0
123531,4,0,0,100,4,0,1,1,1.0
123532,4,0,0,100,4,0,1,7,1.0
123533,4,0,0,100,4,0,1,4,1.0
123534,4,0,0,100,4,0,1,6,1.0
123535,4,0,0,100,4,0,1,10,0.9791666666666666
123536,4,0,0,100,4,0,1,3,1.0
123537,4,0,0,100,4,0,1,0,0.9791666666666666
123538,4,0,0,100,4,0,1,2,1.0
123539,4,0,0,100,4,0,1,9,1.0
123540,4,0,0,100,4,0,1,8,0.9791666666666666
123541,4,0,1,60,2,1,2,3,1.0
123542,4,0,1,60,2,1,2,1,1.0
123543,4,0,1,60,2,1,2,6,1.0108695652173914
123544,4,0,1,60,2,1,2,5,1.0
123545,4,0,1,60,2,1,2,8,0.9782608695652174
123546,4,0,1,60,2,1,2,10,0.9782608695652174
123547,4,0,1,60,2,1,2,4,1.0
123548,4,0,1,60,2,1,2,9,1.0
123549,4,0,1,60,2,1,2,0,0.9782608695652174
123550,4,0,1,60,2,1,2,7,1.0108695652173914
123551,4,0,1,60,2,1,2,2,1.0
123552,4,0,1,80,0,0,3,10,1.0
123553,4,0,1,80,0,0,3,0,1.0
123554,4,0,1,80,0,0,3,5,1.0
123555,4,0,1,80,0,0,3,4,1.0
123556,4,0,1,80,0,0,3,7,1.0172413793103448
123557,4,0,1,80,0,0,3,2,1.0
123558,4,0,1,80,0,0,3,8,0.9655172413793104
123559,4,0,1,80,0,0,3,6,1.0
123560,4,0,1,80,0,0,3,9,1.0
123561,4,0,1,80,0,0,3,3,1.0
123562,4,0,1,80,0,0,3,1,1.0
123563,4,0,1,80,1,1,3,4,1.0
123564,4,0,1,80,1,1,3,5,1.0
123565,4,0,1,80,1,1,3,6,1.0158730158730158
123566,4,0,1,80,1,1,3,1,1.0158730158730158
123567,4,0,1,80,1,1,3,3,1.0
123568,4,0,1,80,1,1,3,10,1.0
123569,4,0,1,80,1,1,3,2,1.0
123570,4,0,1,80,1,1,3,0,1.0
123571,4,0,1,80,1,1,3,7,1.0158730158730158
123572,4,0,1,80,1,1,3,9,1.0
123573,4,0,1,80,1,1,3,8,0.984126984126984
123574,4,0,1,100,3,0,2,10,1.0
123575,4,0,1,100,3,0,2,1,1.0
123576,4,0,1,100,3,0,2,8,0.981132075471698
123577,4,0,1,100,3,0,2,7,1.018867924528302
123578,4,0,1,100,3,0,2,6,1.018867924528302
123579,4,0,1,100,3,0,2,3,1.0
123580,4,0,1,100,3,0,2,0,1.0
123581,4,0,1,100,3,0,2,4,1.0
123582,4,0,1,100,3,0,2,9,1.0
123583,4,0,1,100,3,0,2,2,1.0
123584,4,0,1,100,3,0,2,5,1.0
123585,4,0,1,100,0,1,5,8,0.9565217391304348
123586,4,0,1,100,0,1,5,2,1.0
123587,4,0,1,100,0,1,5,7,1.0
123588,4,0,1,100,0,1,5,4,1.0
123589,4,0,1,100,0,1,5,0,1.0
123590,4,0,1,100,0,1,5,10,0.9782608695652174
123591,4,0,1,100,0,1,5,3,1.0
123592,4,0,1,100,0,1,5,1,1.0
123593,4,0,1,100,0,1,5,6,1.0
123594,4,0,1,100,0,1,5,5,1.0
123595,4,0,1,100,0,1,5,9,1.0
123596,4,1,0,60,0,2,5,10,0.9733333333333334
123597,4,1,0,60,0,2,5,6,1.0133333333333334
123598,4,1,0,60,0,2,5,3,1.0
123599,4,1,0,60,0,2,5,5,1.0
123600,4,1,0,60,0,2,5,7,1.0133333333333334
123601,4,1,0,60,0,2,5,1,1.0
123602,4,1,0,60,0,2,5,0,1.0
123603,4,1,0,60,0,2,5,2,1.0
123604,4,1,0,60,0,2,5,4,1.0133333333333334
123605,4,1,0,60,0,2,5,8,0.96
123606,4,1,0,60,0,2,5,9,1.0
123607,4,1,0,120,0,2,2,1,1.0
123608,4,1,0,120,0,2,2,0,1.0
123609,4,1,0,120,0,2,2,8,0.9714285714285714
123610,4,1,0,120,0,2,2,2,1.0
123611,4,1,0,120,0,2,2,6,1.0
123612,4,1,0,120,0,2,2,7,1.0
123613,4,1,0,120,0,2,2,9,1.0
123614,4,1,0,120,0,2,2,3,1.0
123615,4,1,0,120,0,2,2,10,0.9714285714285714
123616,4,1,0,120,0,2,2,4,1.0
123617,4,1,0,120,0,2,2,5,1.0
123618,4,1,1,40,2,1,1,4,0.9927007299270072
123619,4,1,1,40,2,1,1,8,0.9927007299270072
123620,4,1,1,40,2,1,1,7,1.0
123621,4,1,1,40,2,1,1,1,1.0
123622,4,1,1,40,2,1,1,6,1.0072992700729928
123623,4,1,1,40,2,1,1,10,0.9489051094890509
123624,4,1,1,40,2,1,1,2,0.9854014598540146
123625,4,1,1,40,2,1,1,5,0.9635036496350364
123626,4,1,1,40,2,1,1,3,1.0072992700729928
123627,4,1,1,40,2,1,1,0,0.9416058394160584
123628,4,1,1,40,2,1,1,9,1.0
123629,4,1,1,100,0,1,2,4,1.0
123630,4,1,1,100,0,1,2,8,0.9787234042553192
123631,4,1,1,100,0,1,2,0,0.9787234042553192
123632,4,1,1,100,0,1,2,1,1.0
123633,4,1,1,100,0,1,2,6,1.0
123634,4,1,1,100,0,1,2,2,1.0
123635,4,1,1,100,0,1,2,5,1.0
123636,4,1,1,100,0,1,2,3,0.9787234042553192
123637,4,1,1,100,0,1,2,9,1.0
